REGION,user_id,campaign,medium,source,LP_benefit_activation,unsubscribe,cancellation
europe-west1,k5MKtJRnPlgKJ3PPIwUmtHIyxcB3,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,k5OJLnCQZecd2qXwNDNa3Par8c62,daisycon_Face à la crise,affiliate,daisycon,3,,
europe-west1,k5ZXS716Q2Ta7XDv7PatLOaNNC03,(referral),referral,l.facebook.com,,,
europe-west1,k5f23SW5i5MxikaJEP18RJvSH8t2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,4,,
europe-west1,k66GdD6nSzeu4FmOk0o4HNY2qvz1,20230710_BENL_HolieCrunchy_Subscribers,email,email,9,,
europe-west1,k6Qwc6YgtLWb0lDbLIjkPAATELn2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,k6mxXllP6mMCjeIcnopzvR5Szzf1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,k7QQQOtYHmU59zg9cQAsyZADNPA3,24VLE-FB-PC-AO-CPL-bestsellers_2024_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook instagram audience_network messenger,,,
europe-west1,k7f4qlZV4Cg3zu5XLf812B2CKV72,(organic),organic,google,6,,
europe-west1,k7o3YuNVujSTKD4rzno94Agyq723,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,10,,
europe-west1,k892xglVMYVMR21RHnheLORdUWa2,23WAE-FB-PC-D-CPL-_2023_WAL_Ecom_Facebook_PROS_Dynamic_Consideration_,paid_social,facebook,4,,
europe-west1,k8BLf3Tm5hP8nSsktp0PBLGr1uq1,22VLE-SE-NP-AO-ROAS-onlinegrocery_2022_VLG_Ecom_Search_NA_AlwaysOn_Purchase_OnlineGrocery,cpc,google,,,1
europe-west1,k8KnlQa66cR7RNYaLQ8fXH2WC4B2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,k8NyxYP2fiTxoaHgFFVHsyPUTrx2,20230731_BENL_Tonys_Subscribers,email,email,8,,
europe-west1,k8QxPMawqDceQ9XNQs0vlwLyevn1,(referral),referral,m.facebook.com,,,
europe-west1,k8WBQuZ9xUb0eOLVo1ttzZoAZTR2,23WAE-FB-PC-D-CPL-_2023_WAL_Ecom_Facebook_PROS_Dynamic_Consideration_,paid_social,facebook,1,,
europe-west1,k8YW4HZVe1aILOprVxl0nxBIcz12,(organic),organic,google,,,
europe-west1,k8kntjNkkbRQHt6dAXbCFp28CAu2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,k8thtwBR3QZ1Yl0UVxjKICgiZzh1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,k8z6Tf7JmiglI24bcO3zFk497eh2,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,,,
europe-west1,k9OyXSqVTNgfC3pFR5OpsALE7On2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,2,,
europe-west1,k9SnwWVPmgflyIRWb1dugZpMLLm2,daisycon_Face à la crise,affiliate,daisycon,2,,
europe-west1,k9c32L0kGePRrNBGVRM6Jy1jhv02,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,k9i11i6AYtfXnmW7jKqwlbCqy583,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,k9oVlPWd74TMV0xHvXaMCe8alTz2,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,k9ros0zLq0g9Kg3m14rmPdpXtQQ2,20230626_BEFR_GiveAwayPrinceMinistar_Subscribers,email,email,,,
europe-west1,kA03Dvg6yzS1DoHgfoPtfVCBIvI3,20230807_BENL_M&M_Subscribers,email,email,,,
europe-west1,kA3RBjSpsIPBdpKNYGojEFT3pPc2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kA9qq1lo7eaA2MSh14fOecRgESn2,22BEE-FB-MP-D-CPA-allproducts_2022_BEL_Ecom_Facebook_MID_Dynamic_Purchase_AllProducts,paid_social,facebook,,,
europe-west1,kADSk27Z2pWGuxvwUbbcM27gWZY2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,1,,
europe-west1,kAteFTG83CUHwqIh0WJ67ZxBBti2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kBSSeQJNAAVMaShKvtHJ1GFWxWT2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kBXTdr32miYKo0HrT71IErtKwbN2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,21,,
europe-west1,kBdRcc2S4Ua6H1dNwHXkxvycCfi1,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kBjxLP0om7hqpBKksk1JZNykg8Q2,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kBkGl6UKNIbM15Me1CXMMcWfmUz1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kBpT9yNGEtg3wpIdwKMzjYQ0k9N2,Order_confirmation_email_BEFR,email,email,2,,
europe-west1,kBrJK9C2kpUplG3WVycVkuLnx453,(organic),organic,bing,,,
europe-west1,kByII39rRHTeQlwBXwCO0TkfhNr2,20231120_BENL_BFTwix_Active-1,email,email,,,
europe-west1,kC33klGxsZNmRwaCV3XbmbeU8AU2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,3,,
europe-west1,kCCO5WcqfFaaYLvOGVWJWtf1NSA2,(organic),organic,google,2,,
europe-west1,kCIYNR8Kekf9PgUhiq4ctfYnbEr1,(referral),referral,foodello.nl,,,
europe-west1,kCMIAhEPezP0YveTJZbRApQwYdJ3,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kCO9tIwxwrXwJzhADKuJj5xFbBn2,daisycon_Face à la crise,affiliate,daisycon,2,1,
europe-west1,kCPt5fbBHBWXpSLp8AQCTj50UDT2,(referral),referral,l.facebook.com,,,
europe-west1,kCQTEhbC5tZechpYaC7kl2Mj49r1,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,3,,
europe-west1,kCYfNOrN4RfTFtDbwpRqyZ8j9I43,(referral),referral,l.facebook.com,7,,
europe-west1,kCaxh0LMk6MzxOD7z8VGpHzmPey1,23WAE-FB-PC-D-CPL-_2023_WAL_Ecom_Facebook_PROS_Dynamic_Consideration_,paid_social,facebook,,,
europe-west1,kCpJEYaZidgV8HwIJ5jDVgSHyie2,20231012_BENL_1CBugles_subscribers,email,email,6,,
europe-west1,kCrTCrUsspa5udxty3K1gPieHcn2,23WAE-FB-PC-D-CPL-_2023_WAL_Ecom_Facebook_PROS_Dynamic_Consideration_,paid_social,facebook,,,
europe-west1,kDHRofZ2OlaTfI0L6zkUh2O1xqw2,(referral),referral,l.instagram.com,2,,
europe-west1,kDJqjjyaW2dIcS0epyqSEKve6q43,(referral),referral,l.facebook.com,16,,
europe-west1,kDWMswskLoM4cbPIMRinHoyTj143,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kDXsNL1TKyYCcvKGqTNJ2fyWNG22,23WAE-SE-NC-AO-CPC-onlinegrocery_2023_WAL_Ecom_Search_NA_AlwaysOn_Consideration_OnlineGrocery,cpc,google,1,,
europe-west1,kDpIG2PJoqZkV5exOyNTWnPrWr83,(referral),referral,foodello.nl,,,
europe-west1,kDuU6LQFyKU7gvSk8uLcyfEMmDi1,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kDykGk4aYVPg2EjWS0uvzdhGmLM2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kEDD8LSy5RMHyuvnqyozhEixI903,(referral),referral,foodello.nl,,,
europe-west1,kEVJAQsr9sVZfH16fyZmNhKDIUq2,20231016_BENL_Delivery25_subscribers,email,email,,,
europe-west1,kEr9yXqSimQVIccgxHhGgH71Dsf2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,41,,
europe-west1,kFD6LR5Wj2R29hsH1FUQOBVfP4u2,20231223_BENL_DeCecco_SalesCount+1,email,email,,,
europe-west1,kFKj0tDEeeNGOlxuWcEoDSZPYjx2,22VLE-SE-NP-AO-ROAS-foodwaste_2022_VLG_Ecom_Search_NA_AlwaysOn_Purchase_FoodWaste,cpc,google,2,,
europe-west1,kFQYZdAzw5SmAPNziydDeprTRru1,24VLE-FB-MP-D-CPA_2024_VLG_Ecom_Facebook_MID_Dynamic_Purchase_NA,paid_social,facebook,,,
europe-west1,kFThSomQAiZ6cv5nmGwUnrDh1CH2,24VLE-FB-PC-AO-CPL-bestsellers_2024_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,2,,
europe-west1,kFYjnsfGRLhkAhl1oddKpKZHL6m2,20230819_BENL_B2S10%_Subscribers,email,email,,,
europe-west1,kG3x2z13iGPevFmvERghmekZBQI3,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kGFX4KcjDwhzRZGxE6dN9ovEpn73,20231026_BEFR_MilkaStars_subscribers,email,email,5,,
europe-west1,kGNmi4ffkGSOZAsJdjh9dG12aET2,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,10,,
europe-west1,kGPaWxDKpTdihgRP4ulxJ4Cn8JE2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kGgsKIY1a6Umq98xn7sQJU1SrPr2,20230805_BENL_BBD_Subscribers,email,email,20,,
europe-west1,kGomRSiVhsYDjk64KmB55mSJ72m2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kGq0KnUopscWPlzrwgZs57OGQjv1,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kH2yzrPvteRZFEKmsVGTMRIa2y53,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,10,,
europe-west1,kHCw8VRWf3cuNpi3PSAFEWilYc23,(referral),referral,l.facebook.com,,,
europe-west1,kHM1h7i3VhcOxfOHvaaiSXKXFej1,22VLE-PM-NP-D-ROAS_2022_VLG_Ecom_Pmax_NA_Dynamic_Purchase_,cpc,google,2,1,
europe-west1,kHebOOqKzQUX51qNgS20Kxof5xA3,20230925_BEFR_1Csnickers_delifrance_subscribers,email,email,,,
europe-west1,kHqwGH5xaThqY2L5FDUq0m2eR662,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kI2BPEhWopbCj9widTZCkP0qbqc2,daisycon_Face à la crise,affiliate,daisycon,,,
europe-west1,kI2K6lfTL8SkDXliMajaLu7xGCn1,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kI9cgNbALsTjQA7OJPSVGt6JWT32,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,,,
europe-west1,kIF5KzDDQYbexRvbM5I7gPWHkvm2,23VLE-FB-RP-AO-ROAS-bestsellers_2023_VLG_Ecom_Facebook_RET_AlwaysOn_Purchase,paid_social,facebook,,,
europe-west1,kIKL2ifVWqdBS9hDa0q3dgcEz232,daisycon_Face à la crise,affiliate,daisycon,,1,
europe-west1,kIPPeCCQlQfnvuz8LWqrEDjhfeo1,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,2,,
europe-west1,kIaVBtTN9FcvkxB56ERq0IlruYJ2,(referral),referral,m.facebook.com,2,,
europe-west1,kIkPuyY2iHVSw18tprk8MRhGXds1,23WAE-FB-PC-D-CPL-_2023_WAL_Ecom_Facebook_PROS_Dynamic_Consideration_,paid_social,facebook,,,
europe-west1,kIuXTtqpU8gG8jSHnLddDkyNicB2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kJ8EHuZNENS8bFmeWjUL9Hi6CF62,(referral),referral,l.facebook.com,2,,
europe-west1,kJTzZ8y5pNgg235DyARUXznZbNJ3,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kJX5k4wVSAVe4FPmjFxeBtxf5o62,20231016_BENL_Delivery25_subscribers,email,email,,,
europe-west1,kJpGY3u054b96sxQRllzcK0j5eb2,20230708_BENL_35€FreeShipping_Subscribers,email,email,1,,
europe-west1,kJtXHCxqDpNtwCsoo2pLkAFXhOv2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kJvpLq3tJjPSUinTJ3ACJyD9a9j2,(organic),organic,google,,,
europe-west1,kK0LvasTnwa7diwOuTScQCjIGSv2,(referral),referral,l.facebook.com,2,,
europe-west1,kK3oMUaDhOQS6Z3KJVqKO5idKhb2,(referral),referral,foodello.com,2,,
europe-west1,kKhMEiZPrHVBETlJ1JdIeBrua733,klarna-merchantboost,referral,klarna,,,
europe-west1,kKn1Lto5SbWA9bJ3xInBLXq4nM73,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,,,
europe-west1,kKyJINV1j9diWh1Zz2e7kvpZrSC2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kL1xBDRWoIXg5LBcnN07xIgL3jm2,(referral),referral,payv2.multisafepay.com,2,,
europe-west1,kL4lcjjouWXsTx7DfctqftBmGiO2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kLSO6CamN0a3mqZJLP6nMvDkPTN2,23WAE-PM-NP-D-ROAS_2023_WAL_Ecom_Pmax_NA_Dynamic_Purchase_,cpc,google,,,
europe-west1,kLcJ09PD8Hd0nTW65XHe3AeuRli1,23VLE-FB-RP-D-ROAS_2023_VLG_Ecom_Facebook_RET_Dynamic_Purchase,paid_social,facebook,,,
europe-west1,kLvo2xw2Txadl9nuhQYRx8X2GZn2,20230206_BE_BirthdayCroky_Subscribers,email,email,,,
europe-west1,kLzV4E9UVsRv1GB8nsJKRIIDm5v2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kM8pNFygDXTmYeSEu5v6Aqg5kkb2,22BEE-FB-PC-D-allproducts_2022_BEL_Ecom_Facebook_PROS_Dynamic_Consideration_AllProducts,paid_social,facebook,1,,
europe-west1,kMIJWXRJauZ71bKfCskzg21XLmI3,23WAE-SE-NC-AO-CPC-onlinegrocery_2023_WAL_Ecom_Search_NA_AlwaysOn_Consideration_OnlineGrocery,cpc,google,1,1,
europe-west1,kMSNbsES28cOalaiBKw82TrW6Pf1,(referral),referral,foodello.nl,4,,
europe-west1,kMcUQJYtTiX4ZbkRx94nfleWtia2,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,,,
europe-west1,kMg0VXgV2GaAmzxfv1gCJeg3nuW2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kMjVP8liegRW6pJYQrJwchz2Cjf1,23WAE-FB-PC-D-CPL-_2023_WAL_Ecom_Facebook_PROS_Dynamic_Consideration_,paid_social,facebook,,,
europe-west1,kMquyJ7rqBdp7wNOu1ktnNlDF2q2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kN5TtqjdcGYCRxGDAOgzR5pru462,(referral),referral,m.facebook.com,,,
europe-west1,kN7euvV0KWaj2sikfZv78UP02Cu1,Subscribed_1_BEFR,email,email,,,
europe-west1,kNBnpScExhfV8fqykaL00unCq5n2,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,,,
europe-west1,kNOiXJDnqJMdLWcKglMPnR97hqI2,(organic),organic,google,1,,
europe-west1,kNmW9RwTmcU71eyGbj2em11ScqI2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kNnHSL03qcZqNvfhJK31V3GrLwG3,23VLE-PM-PP-D-ROAS_2023_VLG_Ecom_Pmax_PROS_Dynamic_Purchase,cpc,google,,,
europe-west1,kNqM5dnm4NRluK7u597VkpnJNro2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kO0VGP7BlTdb9WXqjMnEv5AAmHf1,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kO4qmTUsjPNgLzy3TLt0OGmf8Ho1,(referral),referral,l.facebook.com,2,,
europe-west1,kO9AQX4GVVg24PGzTgMoRksaxMu1,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kOChAsbVYTcPfECgKp8M0uED69S2,23WAE-SE-NC-AO-CPC-foodwaste_2023_WAL_Ecom_Search_NA_AlwaysOn_Consideration_FoodWaste,cpc,google,,,
europe-west1,kOK1z6cWNJeL0rUfwDmgMMKmoVv1,(referral),referral,foodello.com,2,,
europe-west1,kOYLj8slACOumN4H898I6p0sX3w1,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,1,,
europe-west1,kOpWPC6OtCbVWoVgG3YZoTplZSC3,daisycon_Face à la crise,affiliate,daisycon,,,
europe-west1,kPd9auxjVAZW3gwvFUSVTBIpiCq1,daisycon_Face à la crise,affiliate,daisycon,2,,
europe-west1,kPjcBCWuQ2duH3SrLq4rqiqOehg2,24WAE-FB-PC-AO-CPL-bestsellers_2024_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook instagram audience_network messenger,,,
europe-west1,kPjhpXG8Pug4nHaXJYAgqPAIHJx1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kPlLqA53kVMuUvkukzZlBa30js02,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kPrhSGv8sUTdBh5o6LYwRyubOZQ2,23VLE-FB-MP-AO-ROAS-bestsellers_2023_VLG_Ecom_Facebook_MID_AlwaysOn_Purchase_Bestsellers,paid_social,facebook,5,,
europe-west1,kPzPFiIBN1N4PujYzBlQTYD3Z3C3,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,2,,
europe-west1,kQD18DjZ9VeYmMxeKq2tm5zQ4gP2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kQIfcm9XkrROnoQvfA4ipjeV1Hk1,(referral),referral,m.facebook.com,,,
europe-west1,kQnDPoEvPkNBP9MaESXJmhlZB7m1,(referral),referral,lm.facebook.com,,,
europe-west1,kQw2qdhHjfQFKQ8Cl3MqVTe3NK72,23VLE-FB-PP-D-ROAS_2023_VLG_Ecom_Facebook_PROS_Dynamic_Purchase,paid_social,facebook,,,
europe-west1,kR0se9xmNQePrzAXebJ4IHj3zI23,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,1,,
europe-west1,kRBhnlbVuXZZRviAhVFMGZLMpkp1,(referral),referral,m.facebook.com,,,
europe-west1,kRGRQzL9DyMklYVbmUJGdBLchOE2,20230715_BENL_HiddenJules_Subscribers,email,email,,,
europe-west1,kRHqQNg6nZTOjnu27lWDLWu87pI3,daisycon_Face à la crise,affiliate,daisycon,,,
europe-west1,kROMZ6lcDBWnmpCQH9NrT62D6a22,(organic),organic,google,,,
europe-west1,kRVror3admXcLAxbSTAyTud1V6D2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kRZcsg29jiMKQ0Zer90Cv7F9gNz1,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,2,
europe-west1,kRcubLbOsfXR9yRd5smp8jDecFo1,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kRi7TfUXHWetrHBidxYD6vaDddr1,20231030_BENL_Robijn_Active-1,email,email,4,,
europe-west1,kRn0Bx6QIYX3p1wYM2v9Fhajcwb2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kSDldkx030bkDIhlkZ1LzLh4mCS2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kSFH8jd4DFcttO7lnPLNFiPkCzl1,23WAB-SE-NA-AO-CPM-brand_2023_WAL_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kSM1lSum8Ze2wCu8AV7BA2RspJB3,(organic),organic,google,3,,
europe-west1,kSgWUtci6aOCknGYHScfKJgiPmE2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,4,,
europe-west1,kSqoFYDbd8WuL6hOlZzccPRT5Xg1,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,,,
europe-west1,kSuVbWWwYdgUjHGA9LUeOxcYbus2,22VLB-SE-NA-AO-CPM-brand_2022_VLG_Brand_Search_NA_AlwaysOn_Awareness_Brand,cpc,google,1,,
europe-west1,kTYjQLaYoAOXuZlLBKY1hpQZcFr2,23BEE-FB-MP-AO-bestsellers_2023_BEL_Ecom_Facebook_MID_AlwaysOn_Purchase_Bestsellers,paid_social,facebook,,,
europe-west1,kTkusskixZOJhXZwlhN6D3ZM1tF3,(referral),referral,m.facebook.com,7,,
europe-west1,kTnBkMjf1PYPktxOByMLz2Vwi2N2,23VLE-PM-PP-D-ROAS_2023_VLG_Ecom_Pmax_PROS_Dynamic_Purchase,cpc,google,,,
europe-west1,kUAkna2K9SYwhVqt2wTo1XjvERI3,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kUDt8EkjYdcDCCN7dFlO7NbJJeC2,Subscribed_3_BENL,email,email,2,,
europe-west1,kUHd5d7NBbSja74TgETM6VDDgDl2,(referral),referral,m.facebook.com,,,
europe-west1,kUI36M1TXkZIGnMZH1Vhz5kq0qX2,23WAE-FB-PC-D-CPL-_2023_WAL_Ecom_Facebook_PROS_Dynamic_Consideration_,paid_social,facebook,,,
europe-west1,kUNTP4MIzBhMZCnhzDtEId1jjtn2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kURqGJuhtOgb6WlcneSK3X0gwbk2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,4,,
europe-west1,kUaGoG2Ut6XfrdIddFQMTRYIfwv1,20230909_BENL_M&M45_Subscribers,email,email,,,
europe-west1,kUf3bG8N0tWeLiwL2XeytcZz8nw1,20230605_BENL_foodwastereason_Subscribers,email,email,,,
europe-west1,kUiZbMxUFeNaD6xHtk0QSG6W4tn2,23VLE-FB-PC-AO-CPL-bestsellers_2023_VLG_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,,,
europe-west1,kUpyxr0As0QPytQxgklB4Jsp9xK2,23WAE-FB-PC-AO-CPL-bestsellers_2023_WAL_Ecom_Facebook_PROS_AlwaysOn_Consideration_Bestsellers,paid_social,facebook,3,,
europe-west1,kVGrzGRfo3dTw0PBLoqiy8VEYbq1,(referral),referral,poczta.wp.pl,2,2,
